,id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
0,6624170,20240905174946,34670170,1.0,2.0,52.36842,4.92438,3.0,1.0,1.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,0.0,0,0,43.0,4.84,4.83,4.86,4.83,4.86,4.56,4.65,1.0,1.0,0.0,0.0
1,8837071,20240905174946,13034277,1.0,1.0,52.36455,4.87712,2.0,1.0,1.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,0.0,0,0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
2,716107,20240905174946,3689867,1.0,1.0,52.36462,4.86824,2.0,1.0,1.0,1.0,289.6,3.0,1125,2.4,1125.0,65.0,0.0,0,1,172.0,4.71,4.82,4.64,4.78,4.83,4.66,4.61,1.0,1.0,0.0,0.0
3,664538756986273255,20240905174946,7647768,1.0,4.0,52.39394,4.90587,3.0,1.0,2.0,1.0,289.6,3.0,21,3.0,21.0,65.0,0.0,0,0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4,8191077,20240905174946,43205475,1.0,1.0,52.36047,4.90124,6.0,1.0,1.0,1.0,289.6,1.0,1125,1.0,1125.0,65.0,6.0,48,191,251.0,4.61,4.65,4.56,4.86,4.79,4.83,4.45,1.0,0.0,1.0,0.0
5,11113843,20240905174946,57732314,1.0,1.0,52.38272,4.8731,2.0,1.0,1.0,1.0,289.6,2.0,14,2.0,14.0,65.0,0.0,0,0,36.0,4.97,4.97,4.86,4.97,4.97,4.83,4.71,1.0,1.0,0.0,0.0
6,669935869297971816,20240905174946,29218823,1.0,1.0,52.40144917561212,4.902026130688473,2.0,1.0,1.0,1.0,289.6,3.0,28,3.0,28.0,65.0,0.0,0,0,9.0,4.89,5.0,4.33,5.0,5.0,4.44,4.56,1.0,1.0,0.0,0.0
7,707639814211363003,20240905174946,33029941,1.0,1.0,52.3244084,4.8707311,2.0,1.0,1.0,1.0,289.6,1.0,35,1.0,1125.0,65.0,0.0,0,0,3.0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1.0,1.0,0.0,0.0
8,622354510554545290,20240905174946,88264983,1.0,1.0,52.37502,4.86127,2.0,1.0,1.0,1.0,289.6,7.0,1125,7.0,1125.0,65.0,0.0,0,0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
9,939051866966772431,20240905174946,155245508,1.0,2.0,52.35517,4.85532,2.0,1.0,1.0,1.0,289.6,3.0,365,3.0,365.0,65.0,0.0,0,0,3.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
10,888038298563003925,20240905174946,311321908,9.0,9.0,52.37011,4.87909,3.0,1.0,1.0,3.0,269.0,1.0,365,1.1,1000.0,65.0,23.0,58,323,8.0,4.75,5.0,4.88,4.75,4.5,4.88,4.75,9.0,0.0,0.3,0.0
11,673567288203490948,20240905174946,201021236,1.0,1.0,52.37759,4.87503,2.0,1.0,1.0,1.0,289.6,3.0,3,3.0,3.0,65.0,0.0,0,0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
12,7721564,20240905174946,21185669,1.0,1.0,52.36611,4.87783,2.0,1.0,1.0,1.0,289.6,2.0,4,2.0,4.0,65.0,0.0,0,0,15.0,4.87,4.87,4.87,5.0,4.87,5.0,4.73,1.0,0.0,1.0,0.0
13,51559516,20240905174946,87960462,1.0,1.0,52.36684,4.85501,2.0,1.0,1.0,1.0,289.6,1.0,7,1.0,7.0,65.0,0.0,0,0,5.0,4.9,4.8,4.8,4.8,4.9,4.8,4.0,1.0,1.0,0.0,0.0
14,1196253972962550164,20240905174946,588312621,1.0,1.0,52.383045193512295,4.873240330880894,2.0,1.0,1.0,1.0,289.6,21.0,28,21.0,28.0,65.0,0.0,0,0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
15,691797480164743915,20240905174946,34088029,1.0,1.0,52.37759,4.85827,2.0,1.0,1.0,1.0,289.6,2.0,30,2.0,1125.0,65.0,0.0,0,0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
16,36615250,20240905174946,130374802,1.0,1.0,52.36864,4.93021,4.0,1.0,2.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,0.0,0,0,12.0,4.33,4.58,4.8,4.5,4.83,4.83,4.25,1.0,1.0,0.0,0.0
17,36619516,20240905174946,273576899,1.0,1.0,52.3622,4.93156,3.0,1.0,1.0,1.0,289.6,1.0,10,1.0,1125.0,65.0,0.0,0,0,15.0,4.93,4.73,5.0,5.0,4.93,4.67,4.73,1.0,1.0,0.0,0.0
18,41151206,20240905174946,13960281,1.0,1.0,52.35574,4.88467,3.0,1.0,3.0,1.0,289.6,3.0,1125,2.0,1125.0,65.0,0.0,0,0,16.0,5.0,5.0,4.81,5.0,4.94,5.0,4.88,1.0,1.0,0.0,0.0
19,53127475,20240905174946,6606794,1.0,1.0,52.38888,4.88021,2.0,1.0,1.0,1.0,289.6,3.0,14,3.0,14.0,65.0,0.0,0,0,19.0,4.89,4.89,4.84,4.84,4.89,4.74,4.79,1.0,1.0,0.0,0.0
20,36781797,20240905174946,31632922,1.0,1.0,52.37277,4.85222,1.0,1.0,1.0,1.0,289.6,1.0,1125,1.0,1125.0,65.0,0.0,0,0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,1.0,1.0,0.0,0.0
21,50604053,20240905174946,408866033,1.0,1.0,52.36124,4.86457,4.0,1.0,3.0,1.0,289.6,2.0,42,2.0,1125.0,65.0,0.0,0,0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
22,42510929,20240905174946,24903540,1.0,1.0,52.3815,4.85271,2.0,1.0,1.0,1.0,289.6,2.0,4,2.0,1125.0,65.0,0.0,0,0,133.0,4.93,4.98,4.99,4.99,5.0,4.85,4.89,1.0,0.0,1.0,0.0
23,37231449,20240905174946,22204012,1.0,1.0,52.37498,4.8765,2.0,1.0,1.0,1.0,289.6,3.0,1125,3.0,1125.0,65.0,0.0,0,0,12.0,5.0,4.92,4.92,4.92,5.0,4.92,4.92,1.0,1.0,0.0,0.0
24,50749565,20240905174946,23264176,1.0,1.0,52.37331,4.8575,4.0,1.0,2.0,1.0,289.6,3.0,365,3.0,365.0,65.0,0.0,0,0,7.0,4.43,4.71,4.86,4.57,4.43,4.57,4.43,1.0,1.0,0.0,0.0
25,42910448,20240905174946,264906709,1.0,1.0,52.35349,4.86677,2.0,1.0,1.0,1.0,289.6,5.0,365,5.0,365.0,65.0,6.0,66,341,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
26,8776772,20240905174946,45917375,1.0,2.0,52.37445,4.90541,4.0,1.0,2.0,1.0,289.6,6.0,1125,6.0,1125.0,65.0,0.0,0,0,16.0,4.81,4.88,4.81,5.0,5.0,5.0,4.56,1.0,1.0,0.0,0.0
27,9345544,20240905174946,35889746,1.0,2.0,52.35705,4.92398,2.0,1.0,1.0,1.0,289.6,7.0,10,7.0,10.0,65.0,6.0,7,7,43.0,4.98,5.0,5.0,4.95,4.98,4.7,4.81,1.0,1.0,0.0,0.0
28,7981030,20240905174946,42123074,1.0,1.0,52.3766,4.86164,3.0,1.0,2.0,1.0,289.6,5.0,15,5.0,1125.0,65.0,0.0,0,0,60.0,4.87,4.88,4.9,4.93,4.92,4.64,4.78,1.0,1.0,0.0,0.0
29,20120542,20240905174946,8984963,1.0,1.0,52.37033,4.84936,2.0,1.0,1.0,1.0,289.6,2.0,365,2.0,365.0,65.0,0.0,0,0,28.0,4.89,4.89,4.75,4.93,4.93,4.64,4.71,1.0,1.0,0.0,0.0
30,21822487,20240905174946,8829997,1.0,1.0,52.36946,4.86441,2.0,1.0,1.0,1.0,289.6,4.0,14,4.0,14.0,65.0,0.0,0,0,20.0,5.0,4.95,4.85,5.0,5.0,4.95,4.7,1.0,1.0,0.0,0.0
31,50666229,20240905174946,400851790,2.0,2.0,52.35945194684348,4.861792612512684,4.0,1.0,2.0,5.0,254.0,4.0,365,4.0,365.0,65.0,1.0,35,275,165.0,4.92,4.87,4.85,4.99,4.98,4.93,4.62,2.0,0.0,2.0,0.0
32,933523,20240905174946,5033331,1.0,2.0,52.356197,4.991435,4.0,1.5,2.0,2.0,203.0,3.0,30,3.0,30.0,65.0,6.0,10,10,140.0,4.92,4.84,4.93,4.97,4.99,4.91,4.74,1.0,0.0,1.0,0.0
33,1172323919522255228,20240905174946,139254470,5.0,5.0,52.36766385850816,4.85135729209804,4.0,2.0,2.0,2.0,375.0,3.0,365,3.0,365.0,65.0,4.0,59,60,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
34,656222143862971193,20240905174946,39308954,1.0,1.0,52.3724219,4.882609299999999,2.0,1.0,1.0,1.0,599.0,3.0,10,2.0,10.0,65.0,0.0,0,247,14.0,4.93,4.86,4.86,5.0,5.0,4.93,4.71,1.0,1.0,0.0,0.0
35,27795712,20240905174946,43914462,1.0,5.0,52.37598,4.85819,4.0,1.0,2.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,0.0,0,0,4.0,4.75,5.0,4.25,5.0,5.0,4.75,4.5,1.0,1.0,0.0,0.0
36,20259345,20240905174946,21845977,2.0,2.0,52.36709,4.86575,2.0,1.5,1.0,1.0,109.0,1.0,10,1.7,9.4,65.0,0.0,6,40,32.9,4.91,4.93,4.84,4.92,4.93,4.83,4.77,2.0,0.0,2.0,0.0
37,495862,20240905174946,2449055,1.0,1.0,52.36168,4.8732,4.0,1.0,3.0,1.0,289.6,4.0,30,4.0,30.0,65.0,2.0,2,2,18.0,4.88,4.94,4.67,4.89,5.0,4.94,4.61,1.0,1.0,0.0,0.0
38,867848322717146229,20240905174946,3408466,1.0,2.0,52.38829559566977,4.948099214561649,2.9,2.0,3.0,3.0,250.0,4.0,18,4.1,18.0,65.0,13.0,13,30,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,1.0,1.0,0.0,0.0
39,890205463079802598,20240905174946,51222903,1.0,1.0,52.36067379403431,4.850381153751004,2.0,1.0,1.0,1.0,195.0,2.0,19,2.0,19.0,65.0,5.0,11,11,3.0,5.0,4.67,4.67,5.0,5.0,5.0,4.33,1.0,1.0,0.0,0.0
40,43830272,20240905174946,47391764,1.0,1.0,52.36848,4.85838,2.0,1.0,1.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,0.0,0,0,19.0,4.95,4.95,4.79,4.95,4.95,4.89,4.68,1.0,1.0,0.0,0.0
41,52568982,20240905174946,362963911,1.0,1.0,52.36457,4.93273,4.0,1.0,2.0,1.0,289.6,5.0,1125,5.0,1125.0,65.0,0.0,0,0,2.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1.0,1.0,0.0,0.0
42,805330,20240905174946,4239235,1.0,5.0,52.34725,4.89341,6.0,1.0,2.0,1.0,289.6,6.0,21,6.0,21.0,65.0,0.0,0,0,18.0,4.94,5.0,4.94,5.0,5.0,4.78,4.78,1.0,1.0,0.0,0.0
43,51055965,20240905174946,7147886,1.0,2.0,52.35113,4.89925,4.0,1.0,2.0,1.0,289.6,3.0,365,1.9,365.0,65.0,0.0,0,0,5.0,5.0,5.0,4.8,5.0,4.6,4.8,4.6,1.0,1.0,0.0,0.0
44,4282186,20240905174946,22231426,1.0,3.0,52.35359,4.86115,2.0,1.0,1.0,1.0,289.6,1.0,1125,1.0,1125.0,65.0,0.0,0,0,32.9,4.84,4.89,4.9,4.95,4.96,4.87,4.79,1.0,0.0,1.0,0.0
45,4329449,20240905174946,22479558,1.0,1.0,52.36757,4.87609,2.0,1.0,2.0,1.0,289.6,2.0,27,2.0,27.0,65.0,0.0,0,0,74.0,4.47,4.43,4.14,4.72,4.84,4.78,4.2,1.0,1.0,0.0,0.0
46,3388764,20240905174946,13818262,1.0,1.0,52.34718,4.88952,2.0,1.0,1.0,1.0,289.6,3.0,60,3.0,1125.0,65.0,2.0,2,2,107.0,4.95,4.94,4.95,4.98,4.99,4.93,4.79,1.0,0.0,1.0,0.0
47,15771182,20240905174946,101988058,1.0,1.0,52.38502,4.85134,2.0,1.0,1.0,1.0,289.6,3.0,13,3.0,13.0,65.0,0.0,0,0,9.0,4.89,4.89,4.56,5.0,4.89,4.33,4.89,1.0,1.0,0.0,0.0
48,818028664056382381,20240905174946,110482233,1.0,1.0,52.35515,4.93169,2.0,1.0,1.0,1.0,289.6,5.0,365,5.0,365.0,65.0,0.0,0,0,6.0,5.0,5.0,5.0,5.0,5.0,4.83,4.5,1.0,1.0,0.0,0.0
49,17691431,20240905174946,10271599,1.0,2.0,52.357564,4.889157,4.0,1.0,2.0,1.0,289.6,3.0,30,3.0,30.0,65.0,0.0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
50,4707046,20240905174946,971085,1.0,1.0,52.36986,4.92258,2.0,1.0,2.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,0.0,0,0,25.0,4.6,4.56,4.4,4.83,5.0,4.7,4.52,1.0,1.0,0.0,0.0
51,44314637,20240905174946,5070960,1.0,2.0,52.39474,4.90416,4.0,1.0,4.0,1.0,289.6,5.0,730,4.0,730.0,65.0,0.0,0,0,8.0,4.88,4.88,4.63,5.0,5.0,4.63,4.63,1.0,1.0,0.0,0.0
52,26146719,20240905174946,16855496,1.0,2.0,52.35268,4.86377,2.0,1.0,3.0,1.0,289.6,5.0,1125,5.0,1125.0,65.0,0.0,0,0,10.0,5.0,4.8,4.7,5.0,4.9,4.9,4.5,1.0,1.0,0.0,0.0
53,17476559,20240905174946,4741854,1.0,1.0,52.35105,4.88612,2.0,1.0,1.0,1.0,289.6,3.0,20,3.0,1125.0,65.0,3.0,3,3,41.0,5.0,5.0,4.9,4.93,4.95,4.9,4.73,1.0,1.0,0.0,0.0
54,15997346,20240905174946,2667507,1.0,3.0,52.36851,4.86278,2.0,1.0,1.0,1.0,289.6,3.0,7,3.0,7.0,65.0,0.0,0,0,10.0,4.9,4.9,4.8,5.0,5.0,4.8,4.8,1.0,1.0,0.0,0.0
55,9912550,20240905174946,2218299,1.0,2.0,52.36397,4.86027,4.0,1.0,2.0,1.0,289.6,3.0,1125,3.0,1125.0,65.0,0.0,0,0,6.0,5.0,4.83,4.83,5.0,5.0,4.67,4.67,1.0,1.0,0.0,0.0
56,9981383,20240905174946,12572898,1.0,1.0,52.36288,4.85843,4.0,1.0,2.0,1.0,289.6,3.0,5,3.0,5.0,65.0,0.0,0,0,24.0,4.79,4.88,4.79,4.87,4.96,4.74,4.7,1.0,1.0,0.0,0.0
57,11454092,20240905174946,60226519,1.0,1.0,52.36332,4.90236,2.0,1.0,1.0,1.0,289.6,3.0,1124,3.0,1124.0,65.0,0.0,0,0,27.0,4.74,4.89,4.77,4.73,4.96,4.92,4.62,1.0,1.0,0.0,0.0
58,14665451,20240905174946,91115820,1.0,1.0,52.37599,4.94638,5.0,1.0,1.0,1.0,289.6,2.0,7,2.0,7.0,65.0,0.0,0,0,73.0,4.85,4.9,4.61,4.96,4.97,4.67,4.77,1.0,1.0,0.0,0.0
59,33160030,20240905174946,47770842,2.0,3.0,52.33433,4.84834,4.0,1.0,2.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,0.0,0,0,71.0,4.56,4.55,4.59,4.72,4.65,4.38,4.42,1.0,0.0,1.0,0.0
60,10510906,20240905174946,54192987,1.0,1.0,52.35974,4.85972,1.0,1.0,1.0,1.0,289.6,25.0,30,28.0,30.0,65.0,0.0,0,0,20.0,4.9,4.9,4.85,4.8,4.85,4.95,4.85,1.0,1.0,0.0,0.0
61,823649826896226196,20240905174946,49101753,1.0,1.0,52.375167403062456,4.872951635522367,2.0,1.0,1.0,1.0,289.6,2.0,3,2.0,3.0,65.0,0.0,0,0,1.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,1.0,1.0,0.0,0.0
62,12405923,20240905174946,12766031,1.0,1.0,52.36895864197675,4.861723110079765,2.0,1.0,1.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,2.0,2,2,6.0,4.83,5.0,4.83,5.0,5.0,4.5,4.67,1.0,1.0,0.0,0.0
63,12788194,20240905174946,58965355,1.0,1.0,52.35481,4.88744,4.0,1.0,2.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,0.0,0,0,20.0,4.85,4.95,4.8,4.85,4.95,4.95,4.75,1.0,1.0,0.0,0.0
64,13973023,20240905174946,15605859,1.0,1.0,52.36938,4.86266,4.0,1.0,2.0,1.0,289.6,3.0,28,3.0,28.0,65.0,0.0,0,0,12.0,4.75,4.92,5.0,5.0,5.0,4.67,4.58,1.0,1.0,0.0,0.0
65,13188340,20240905174946,73797316,1.0,1.0,52.36828,4.92478,2.0,1.0,1.0,1.0,289.6,3.0,30,3.0,1125.0,65.0,0.0,0,0,10.0,4.5,4.8,4.5,4.9,4.5,4.6,4.6,1.0,1.0,0.0,0.0
66,14286019,20240905174946,6781912,1.0,1.0,52.36803429438791,4.855722701490973,4.0,1.0,2.0,1.0,289.6,3.0,365,3.0,365.0,65.0,0.0,0,0,11.0,5.0,5.0,4.73,5.0,5.0,4.82,4.73,1.0,1.0,0.0,0.0
67,15081563,20240905174946,179452,1.0,2.0,52.36412,4.86165,4.0,1.0,2.0,1.0,289.6,2.0,1125,4.0,1125.0,65.0,0.0,0,0,53.0,5.0,4.96,4.94,4.96,4.98,4.79,4.72,1.0,1.0,0.0,0.0
68,752303689874069841,20240905174946,409848424,1.0,3.0,52.34272410675909,4.903886765241624,2.0,1.0,1.0,1.0,289.6,1.0,30,1.0,30.0,65.0,23.0,81,81,2.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,1.0,0.0,1.0,0.0
69,16425583,20240905174946,17905452,1.0,1.0,52.35416,4.87901,4.0,1.0,3.0,1.0,289.6,5.0,9,3.1,9.0,65.0,0.0,0,0,12.0,4.92,4.92,4.67,5.0,5.0,5.0,4.83,1.0,1.0,0.0,0.0
70,12079751,20240905174946,64676158,1.0,1.0,52.38224,4.86862,4.0,1.0,1.0,1.0,289.6,4.0,30,4.0,30.0,65.0,0.0,0,0,61.0,4.56,4.61,4.51,4.82,4.87,4.48,4.13,1.0,1.0,0.0,0.0
71,15544148,20240905174946,28393476,1.0,1.0,52.35537,4.89806,4.0,1.0,2.0,1.0,289.6,2.0,20,2.0,20.0,65.0,0.0,0,0,42.0,4.9,4.86,4.69,4.98,4.93,4.83,4.71,1.0,1.0,0.0,0.0
72,18011593,20240905174946,123830544,2.0,3.0,52.35871,4.8619,2.0,1.0,1.0,1.0,289.6,4.0,1125,4.0,1125.0,65.0,0.0,0,0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0
73,19444004,20240905174946,136336188,1.0,1.0,52.41833,4.90286,4.0,1.0,3.0,1.0,289.6,1.0,30,1.0,30.0,65.0,0.0,0,0,37.0,4.65,4.89,4.92,4.85,4.78,4.15,4.47,1.0,1.0,0.0,0.0
74,19559154,20240905174946,137436338,1.0,1.0,52.3646,4.86956,2.0,1.0,1.0,1.0,289.6,2.0,14,2.0,1125.0,65.0,0.0,0,0,39.0,4.92,4.97,4.74,5.0,5.0,4.92,4.68,1.0,1.0,0.0,0.0
75,19667159,20240905174946,12412642,1.0,1.0,52.3641,4.83262,4.0,1.0,3.0,1.0,289.6,6.0,12,6.0,12.0,65.0,0.0,0,0,28.0,4.89,4.82,4.64,4.96,5.0,4.44,4.56,1.0,1.0,0.0,0.0
76,18966112,20240905174946,46231154,1.0,1.0,52.36251,4.9392,2.0,1.0,1.0,1.0,289.6,2.0,1123,2.0,1123.0,65.0,0.0,0,0,25.0,4.92,4.72,4.76,4.87,4.84,4.7,4.48,1.0,1.0,0.0,0.0
77,19237281,20240905174946,6239127,1.0,1.0,52.36535,4.91911,3.0,1.0,1.0,1.0,289.6,1.0,1125,1.0,1125.0,65.0,0.0,0,0,60.0,4.75,4.8,4.78,4.93,4.93,4.7,4.53,1.0,1.0,0.0,0.0
78,40630889,20240905174946,26302846,1.0,2.0,52.34235,4.89807,4.0,1.0,2.0,1.0,289.6,2.0,20,2.0,20.0,65.0,0.0,0,0,3.0,5.0,5.0,5.0,5.0,5.0,4.8,4.33,1.0,1.0,0.0,0.0
79,21261630,20240905174946,13685175,1.0,1.0,52.41681,4.88411,4.0,1.0,3.0,1.0,289.6,6.0,12,6.0,12.0,65.0,0.0,0,0,6.0,4.83,5.0,4.83,5.0,5.0,4.67,4.67,1.0,1.0,0.0,0.0
80,36828236,20240905174946,10698721,1.0,1.0,52.37647,4.8807,4.0,1.0,3.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,0.0,0,0,204.0,4.97,4.92,4.92,4.97,4.99,4.99,4.8,1.0,0.0,1.0,0.0
81,21825799,20240905174946,159108573,3.0,4.0,52.41786,4.88603,4.0,1.0,2.0,1.0,289.6,4.0,1125,4.0,1125.0,65.0,0.0,0,0,33.0,4.58,4.64,4.21,4.61,4.76,4.55,4.48,3.0,1.0,2.0,0.0
82,24730066,20240905174946,3718063,1.0,2.0,52.3642,4.93906,4.0,1.0,1.0,1.0,289.6,3.0,60,3.0,1125.0,65.0,0.0,0,0,28.0,4.75,4.89,4.82,4.96,5.0,4.75,4.61,1.0,1.0,0.0,0.0
83,52531144,20240905174946,73351590,1.0,1.0,52.32674,4.87778,2.0,1.0,1.0,1.0,289.6,3.0,4,3.0,4.0,65.0,0.0,0,0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
84,22902625,20240905174946,63150803,1.0,1.0,52.37977,4.87904,2.0,1.0,1.0,1.0,289.6,4.0,1125,4.0,1125.0,65.0,0.0,0,0,13.0,4.85,4.92,4.92,5.0,4.92,5.0,4.92,1.0,1.0,0.0,0.0
85,52851679,20240905174946,5395522,1.0,1.0,52.3744,4.87698,4.0,1.0,2.0,1.0,289.6,3.0,365,3.1,365.0,65.0,0.0,0,0,14.0,4.79,4.86,4.64,4.64,4.93,4.86,4.71,1.0,1.0,0.0,0.0
86,28169921,20240905174946,4332423,2.0,5.0,52.37256,4.86143,2.0,1.0,1.0,1.0,289.6,3.0,1125,3.0,1125.0,65.0,0.0,0,0,10.0,4.8,4.9,4.8,4.9,4.4,4.7,4.8,1.0,1.0,0.0,0.0
87,32691009,20240905174946,22701985,1.0,2.0,52.36386,4.87204,4.0,1.0,2.0,1.0,289.6,2.0,18,2.0,18.0,65.0,0.0,0,0,34.0,4.71,4.85,4.32,4.85,4.88,4.85,4.62,1.0,1.0,0.0,0.0
88,28882637,20240905174946,76043161,1.0,1.0,52.38067,4.85032,4.0,1.0,2.0,1.0,289.6,2.0,30,2.0,30.0,65.0,0.0,0,0,13.0,4.92,4.85,4.92,4.85,5.0,4.62,4.46,1.0,1.0,0.0,0.0
89,45457698,20240905174946,239030156,1.0,1.0,52.36579,4.93523,2.0,1.0,1.0,1.0,289.6,4.0,14,4.0,1125.0,65.0,0.0,0,0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,0.0,1.0,0.0
90,29653936,20240905174946,2991165,1.0,1.0,52.37495,4.84774,2.0,1.0,1.0,1.0,289.6,2.0,1125,2.0,1125.0,65.0,1.0,1,1,8.0,5.0,5.0,4.75,5.0,4.88,5.0,4.88,1.0,1.0,0.0,0.0
91,36272271,20240905174946,9887488,1.0,1.0,52.38211,4.85255,2.0,1.0,1.0,1.0,289.6,2.0,14,2.0,14.0,65.0,0.0,0,0,8.0,4.88,4.88,5.0,5.0,5.0,4.88,5.0,1.0,1.0,0.0,0.0
92,589270253411911307,20240905174946,176935179,1.0,1.0,52.3627,4.874,2.0,1.0,1.0,1.0,289.6,2.0,730,2.0,730.0,65.0,0.0,0,0,7.0,5.0,4.86,5.0,5.0,5.0,5.0,4.86,1.0,1.0,0.0,0.0
93,26974042,20240905174946,65071543,1.0,2.0,52.35302,4.86683,4.0,1.0,4.0,1.0,289.6,10.0,30,10.0,30.0,65.0,27.0,87,177,15.0,5.0,5.0,5.0,5.0,5.0,4.87,4.93,1.0,1.0,0.0,0.0
94,664104520521304566,20240905174946,128519694,1.0,2.0,52.38448,4.85018,3.0,1.0,2.0,1.0,289.6,1.0,365,1.0,365.0,65.0,0.0,0,0,6.0,4.67,5.0,4.5,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
95,27123460,20240905174946,204169513,1.0,1.0,52.38399,4.88019,4.0,1.0,2.0,1.0,289.6,2.0,7,2.0,7.0,65.0,0.0,0,0,8.0,4.88,4.88,4.75,4.88,5.0,4.88,4.75,1.0,1.0,0.0,0.0
96,34936516,20240905174946,227579844,1.0,1.0,52.35373,4.85667,4.0,1.0,2.0,1.0,289.6,4.0,7,4.0,7.0,65.0,0.0,4,4,11.0,4.91,5.0,4.73,5.0,5.0,4.82,4.91,1.0,1.0,0.0,0.0
97,35256770,20240905174946,497550,1.0,1.0,52.39576,4.91687,3.0,1.0,2.0,1.0,289.6,3.0,1125,4.0,1125.0,65.0,2.0,2,2,9.0,4.89,4.89,4.78,5.0,5.0,4.89,4.67,1.0,1.0,0.0,0.0
98,49846930,20240905174946,258973179,1.0,1.0,52.3779,4.84629,2.0,1.0,1.0,1.0,289.6,2.0,730,2.0,730.0,65.0,0.0,0,0,17.0,4.47,4.82,4.12,4.82,4.82,4.71,4.12,1.0,1.0,0.0,0.0
99,53756549,20240905174946,226624896,1.0,1.0,52.34191,4.90955,4.0,1.5,2.0,2.0,375.0,4.0,1125,4.0,1125.0,65.0,19.0,67,342,11.0,5.0,5.0,4.91,5.0,5.0,4.64,4.91,1.0,1.0,0.0,0.0
100,1236706734934419834,20240905174946,445633508,2.0,2.0,52.37985019745639,4.891072948240845,4.0,1.0,1.0,2.0,293.0,2.0,365,2.0,365.0,65.0,24.0,80,355,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
101,52944237,20240905174946,4690221,1.0,2.0,52.35101,4.89613,2.0,1.0,1.0,1.0,289.6,3.0,365,3.0,365.0,65.0,0.0,0,0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
102,51546018,20240905174946,65058343,1.0,1.0,52.35687,4.90803,2.0,1.0,1.0,1.0,289.6,4.0,14,4.0,14.0,65.0,0.0,0,0,2.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,1.0,1.0,0.0,0.0
103,700604196882784469,20240905174946,88820331,1.0,1.0,52.3552,4.86877,2.0,1.0,1.0,1.0,289.6,3.0,730,3.0,730.0,65.0,0.0,0,0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
104,49476309,20240905174946,371352427,1.0,1.0,52.35262,4.92749,4.0,1.0,3.0,1.0,289.6,5.0,30,5.0,30.0,65.0,0.0,0,0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
